period,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.weather,appCat.utilities,id
2,7.8,0.05833333333333333,0.8250000000000001,0.14999156248378473,43558.94800305366,4.0,5.0,2802.4809999999998,17230.757,12244.625,0.0,2386.3320000000003,354.893,741.6089999999999,11846.643,644.191,0.0,4.859,0.0,AS14.06
3,7.0,0.05833333333333333,0.7916666666666666,0.15380770734757301,43333.500002861016,5.0,5.0,4702.789,15360.955,11660.988000000001,0.0,2386.3320000000003,105.477,678.695,13671.806,644.191,0.0,4.859,0.0,AS14.06
4,7.75,-0.025000000000000005,0.6666666666666666,0.16885620242033875,43811.83900141715,6.0,5.0,5841.761,16161.176,10485.591,0.0,3253.2470000000003,69.785,675.409,12752.272,80.015,0.0,4.859,0.0,AS14.06
5,6.8,-0.16666666666666666,0.6916666666666668,0.1738935217215817,44828.18600177765,9.0,5.0,5915.72,16551.038,9450.829,0.0,3253.2470000000003,236.785,678.455,14516.441,102.137,0.0,4.859,0.0,AS14.06
6,7.2,-0.13333333333333333,0.625,0.1802440390376258,45030.515000104904,11.0,4.0,6382.649,16858.722,8771.482,0.0,3262.275,194.522,365.391,12974.976,189.637,0.0,4.859,0.0,AS14.06
7,7.0,-0.19999999999999998,0.4916666666666667,0.18656786023277058,50469.04700040817,11.0,4.0,7210.117,18557.318,9351.577,0.0,4899.0070000000005,194.522,305.656,14680.473,739.5989999999999,0.0,4.859,0.0,AS14.06
8,7.0,-0.26666666666666666,0.4916666666666667,0.20006386845518098,45632.91400146485,12.0,0.0,5873.077,19402.785,7853.152,0.0,2512.675,194.522,342.848,15245.729,859.279,0.0,0.0,0.0,AS14.06
9,7.0,-0.39999999999999997,0.4916666666666667,0.17670057974624157,43429.13700032235,12.0,0.0,4616.419,18228.469,5969.98,0.0,2512.675,167.0,370.26300000000003,15588.38,859.279,0.0,0.0,0.0,AS14.06
10,6.2,-0.5,0.3666666666666667,0.1715495107880115,41266.55700016023,12.0,0.0,3667.821,17631.123,5775.842,0.0,1645.76,167.0,356.959,15639.127,896.728,0.0,0.0,0.0,AS14.06
11,6.6,-0.43333333333333335,0.30000000000000004,0.17361551723174126,40162.58499813081,12.0,1.0,5576.592000000001,17146.575,5945.749,0.0,2282.718,172.81699999999998,359.521,14306.384,878.616,0.0,0.0,0.0,AS14.06
12,7.4,-0.3666666666666667,0.3666666666666667,0.15586919675439134,42721.38499784471,11.0,1.0,6657.284,17445.59,7287.398999999999,0.0,2273.69,646.634,365.521,16073.071,958.717,0.0,1.007,0.0,AS14.06
13,7.6,-0.3333333333333333,0.46666666666666673,0.1683292693615228,40928.078997612014,12.0,5.0,6573.714,17359.036,6847.612999999999,0.0,646.082,646.634,381.395,16242.373,1299.549,0.0,27.145000000000003,0.0,AS14.06
14,7.8,-0.3,0.5,0.1539364039874813,43647.05299711229,10.0,5.0,6084.508,18902.041,12646.155999999999,0.0,646.082,736.77,361.433,16831.092,1280.589,0.0,27.145000000000003,0.0,AS14.06
15,8.2,-0.06666666666666667,0.6,0.18951748847441616,42552.58999848367,9.0,5.0,5581.626,18697.609,13678.488,0.0,1017.7529999999999,736.77,375.605,14934.018,1351.476,0.0,43.226,0.0,AS14.06
16,8.666666666666666,-0.3,0.6555555555555556,0.21448320902837203,44004.23499917985,8.0,5.0,6408.323,19311.617000000002,13807.288,0.0,1017.7529999999999,736.77,387.783,14809.514,1719.016,0.0,43.226,0.0,AS14.06
17,7.25,-0.30833333333333335,0.7805555555555556,0.21511560539209293,40388.18699955941,6.0,4.0,5015.23,17363.378,12790.027,0.0,380.795,593.3870000000001,365.085,13998.023000000001,1715.0059999999999,0.0,43.226,0.0,AS14.06
18,7.0,-0.44166666666666665,0.7472222222222222,0.23136021070095092,37438.599999427795,10.0,5.0,4914.594,17038.743000000002,11201.801,0.0,380.795,191.216,363.286,13156.953000000001,1485.592,0.0,54.275,0.0,AS14.06
19,7.6,-0.4083333333333334,0.6805555555555555,0.21815701731609663,45815.78699827194,10.0,1.0,6053.9619999999995,20116.477,12709.381,0.0,371.671,209.716,371.539,13636.293,675.429,0.0,28.137,0.0,AS14.06
20,6.8,-0.34166666666666673,0.6138888888888888,0.20911601446060088,51331.93199968339,11.0,1.0,6627.518,21660.73,9580.993,0.0,371.671,417.572,1753.9769999999999,13171.882,612.009,0.0,28.137,0.0,AS14.06
21,6.25,-0.5750000000000001,0.5305555555555556,0.19449988844030022,54178.10300016404,14.0,1.0,7084.535,24453.14,9996.455,0.0,76.947,427.644,1720.969,12939.873,873.0519999999999,0.0,12.056,0.0,AS14.06
22,6.8,-0.20833333333333334,0.5750000000000001,0.15342028109231054,51753.14700078965,16.0,1.0,6451.8240000000005,23482.356,10474.686,0.0,76.947,427.644,1727.2250000000001,10978.431,584.285,0.0,12.056,0.0,AS14.06
23,8.2,-0.06666666666666665,0.5833333333333334,0.12857271929176073,52788.091001987465,14.0,1.0,5443.606,22824.057,11135.762,0.0,76.947,398.21000000000004,1741.381,13243.146999999999,584.285,0.0,12.056,0.0,AS14.06
24,7.0,0.03333333333333333,0.5833333333333334,0.10818534688956066,53192.17700195313,10.0,0.0,3990.4120000000003,21927.959,12505.141,0.0,76.947,326.564,1743.2189999999998,12724.142,709.1519999999999,0.0,0.0,0.0,AS14.06
25,6.6,-0.03333333333333333,0.6166666666666667,0.10809079926658992,52341.9150018692,15.0,1.0,3714.614,22957.21,14153.309000000001,0.0,76.947,352.03000000000003,1749.822,10575.172999999999,859.471,0.0,0.0,0.0,AS14.06
26,7.0,-0.06666666666666667,0.65,0.10510024308397618,49765.020000457764,18.0,1.0,3448.407,23982.651,13212.173,0.0,76.947,156.913,444.10699999999997,10362.325,1014.0339999999999,0.0,26.582,0.0,AS14.06
27,7.75,0.05833333333333332,0.6916666666666668,0.12001608262341738,49899.391998529434,20.0,4.0,3801.522,24510.236,12303.094000000001,0.0,0.0,150.857,509.631,10407.146,890.173,0.0,41.699,0.0,AS14.06
28,6.4,-0.1416666666666667,0.6583333333333333,0.14780543447526923,52843.42799758912,19.0,4.0,4013.338,24525.567,12896.316,0.0,0.0,210.536,496.2,13421.768,1029.345,0.0,41.699,0.0,AS14.06
29,7.5,-0.24166666666666667,0.6916666666666668,0.17729537700400486,53733.54299831391,29.0,5.0,4603.003,25942.126,12756.022,0.0,0.0,346.89,509.43399999999997,11168.008,1953.376,0.0,41.699,0.0,AS14.06
30,7.2,-0.375,0.7583333333333333,0.17420812146877795,48299.61199903489,28.0,5.0,4566.901,23496.99,10670.962,0.0,0.0,346.89,501.179,9594.106,1976.947,0.0,41.699,0.0,AS14.06
31,6.75,-0.35000000000000003,0.7416666666666667,0.17884589408624244,39765.37800121308,22.0,4.0,2977.285,20053.747,7702.671,0.0,0.0,334.407,457.946,9705.27,1745.9969999999998,0.0,41.699,0.0,AS14.06
32,7.25,-0.35000000000000003,0.775,0.18575752084416094,38539.81800246239,20.0,4.0,4045.397,18769.921,7495.7519999999995,0.0,0.0,231.576,359.895,11600.536,1554.134,0.0,15.117,0.0,AS14.06
33,6.8,-0.4083333333333334,0.75,0.16461981498443368,39990.54900240898,16.0,1.0,3766.421,18539.499,8827.952,0.0,0.0,319.727,279.00300000000004,12247.281,1409.8519999999999,0.0,0.0,0.0,AS14.06
34,8.0,-0.24166666666666667,0.85,0.17490762241509827,35088.87800264358,15.0,1.0,3248.348,16588.459,8722.788,0.0,0.0,271.08299999999997,273.73400000000004,10250.327,1431.109,0.0,0.0,0.0,AS14.06
35,7.2,-0.3416666666666666,0.8166666666666668,0.17135202762539334,35540.247999668114,9.0,0.0,3469.551,16379.521,8018.500999999999,0.0,0.0,134.729,245.14600000000002,12228.939999999999,770.451,0.0,7.101,0.0,AS14.06
36,6.25,-0.3666666666666667,0.65,0.1981091734814209,35276.53699898719,9.0,0.0,3473.56,16845.607,7898.878,0.0,0.0,258.44,268.477,12015.179,603.8109999999999,0.0,7.101,0.0,AS14.06
37,7.6,-0.4583333333333333,0.6666666666666666,0.1972368605361974,32614.739997625347,9.0,0.0,3789.322,14261.317000000001,7057.0599999999995,0.0,0.0,226.957,374.675,11872.098,607.826,93.997,7.101,0.0,AS14.06
38,7.0,-0.5694444444444444,0.6111111111111112,0.18171018072847187,29401.110996723175,7.0,0.0,2389.667,12494.86,5718.429999999999,0.0,0.0,226.913,365.831,9430.673999999999,664.29,93.997,7.101,0.0,AS14.06
39,7.120373843050304,-0.5532124960989173,0.6174095413321655,0.18475535223702197,28892.51299643517,7.0,0.0,1851.768,13539.939,4482.861,0.0,0.0,243.529,323.314,10951.617999999999,641.246,93.997,7.101,0.0,AS14.06
40,6.75,-0.6365458294322507,0.49240954133216547,0.1498650836234364,34904.97799730301,7.0,3.0,2937.508,16556.548,4905.251,0.0,0.0,419.788,904.3489999999999,11906.746,388.828,93.997,15.126999999999999,0.0,AS14.06
41,7.0,-0.7032124960989172,0.5257428746654987,0.11898780804277102,28065.064999103546,3.0,3.0,2021.525,14307.774,4532.545,0.0,0.0,419.788,866.989,9279.3,125.455,93.997,8.026,0.0,AS14.06
1,6.8,-0.3333333333333333,0.8222222222222221,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.08
2,6.6,-0.26666666666666666,0.8333333333333334,,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.08
3,7.0,-0.06666666666666667,0.9,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.08
4,6.6,-0.16666666666666666,0.7999999999999999,,825.9980003833764,0.0,18.0,169.212,287.188,0.0,0.0,0.0,0.0,208.855,200.951,0.0,0.0,0.0,13.062,AS14.08
5,7.4,-0.19999999999999998,0.8333333333333334,,4203.380001068114,0.0,29.0,761.9449999999999,669.957,0.0,0.0,0.0,0.0,251.113,1062.458,1277.345,180.247,0.0,33.171,AS14.08
6,6.4,-0.13333333333333333,0.7333333333333333,,5404.192001342773,0.0,32.0,830.401,1052.161,77.59,0.0,0.0,17.086,322.83799999999997,1644.1460000000002,1277.345,180.247,0.0,33.171,AS14.08
7,7.0,-0.17500000000000002,0.8416666666666667,,7844.295001268388,0.0,28.0,979.6309999999999,2805.623,77.59,0.0,0.0,17.086,379.113,2113.551,1277.345,180.247,0.0,44.29,AS14.08
8,5.4,-0.24166666666666667,0.8083333333333332,0.0055555555555555,9262.984001398087,0.0,25.0,1036.215,8568.639,77.59,0.0,0.0,17.086,447.508,9087.485,1277.345,180.247,0.0,44.29,AS14.08
9,6.4,-0.375,0.7416666666666667,0.01702345866874665,10581.154000997543,0.0,25.0,1042.135,9285.535,220.38000000000002,0.0,0.0,17.086,494.645,9490.922,1277.345,180.247,0.0,44.29,AS14.08
10,7.0,-0.4083333333333334,0.8083333333333332,0.032354693519493834,11582.615999698639,1.0,14.0,922.76,10010.056999999999,246.85100000000003,0.0,0.0,17.086,350.152,9945.208,1277.345,180.247,0.0,49.42400000000001,AS14.08
11,6.4,-0.4083333333333334,0.7416666666666667,0.03864698955859342,9301.78399848938,1.0,4.0,5192.908,9906.728,246.85100000000003,0.0,0.0,17.086,355.904,9753.027,0.0,0.0,0.0,29.315,AS14.08
12,6.6,-0.375,0.7416666666666667,0.032706052119805255,10958.89699792862,1.0,5.0,5340.316,12001.944,169.26100000000002,0.0,0.0,0.0,336.36,10256.522,0.0,0.0,0.0,77.631,AS14.08
13,6.4,-0.23333333333333336,0.6666666666666666,0.030960285841895963,9385.387998342512,1.0,5.0,5201.643000000001,14577.504,169.26100000000002,0.0,0.0,0.0,323.24199999999996,10239.874,89.938,0.0,0.0,82.587,AS14.08
14,7.2,-0.26666666666666666,0.7666666666666667,0.03706516414735513,9341.279998540876,3.0,5.0,5231.258,9186.805,169.26100000000002,0.0,0.0,0.0,4319.985,4878.875,413.179,0.0,0.0,165.038,AS14.08
15,6.8,-0.3666666666666667,0.8333333333333334,0.0400345893108091,9991.10299873352,3.0,5.0,5239.765,8663.964,26.471,0.0,0.0,0.0,4324.871,6175.65,413.179,0.0,0.0,176.101,AS14.08
16,7.2,-0.43333333333333335,0.8333333333333334,0.03234800574773018,8889.925999641418,2.0,6.0,5263.532,9122.210000000001,89.12,0.0,0.0,0.0,4307.445,5961.744,413.179,0.0,0.0,157.905,AS14.08
17,6.5,-0.44166666666666665,0.7833333333333333,0.03767759165485512,9611.82700109482,2.0,10.0,731.4970000000001,9737.780999999999,201.519,0.0,0.0,161.499,4305.4130000000005,5706.092,413.179,0.0,0.0,168.93400000000003,AS14.08
18,6.333333333333333,-0.375,0.7666666666666666,0.050689124820852215,9237.18400168419,2.0,12.0,643.818,9237.149,201.519,0.0,0.0,161.499,4310.219,6765.921,413.179,358.674,0.0,144.668,AS14.08
19,6.25,-0.35000000000000003,0.7166666666666667,0.04974384275314623,10307.248001575474,3.0,24.0,1467.669,5867.383,201.519,0.0,0.0,161.499,4319.09,7019.5650000000005,323.241,526.208,0.0,128.59300000000002,AS14.08
20,7.166666666666667,-0.3444444444444444,0.75,0.04687039195966732,10124.496001958849,1.0,26.0,1428.265,6031.234,266.408,0.0,0.0,161.499,315.147,5852.131,0.0,526.208,0.0,46.142,AS14.08
21,6.8,-0.2111111111111111,0.6833333333333332,0.052226919531435684,8936.39600110054,1.0,26.0,1423.764,6056.094,266.408,0.0,0.0,161.499,306.206,4658.474,0.0,526.208,0.0,35.079,AS14.08
22,7.6,-0.1111111111111111,0.7166666666666667,0.06256641786063595,9880.654000759125,1.0,25.0,1353.2079999999999,5816.461,197.472,0.0,0.0,161.499,309.936,4674.5650000000005,0.0,526.208,0.0,49.114000000000004,AS14.08
23,7.2,-0.23611111111111108,0.7999999999999999,0.05804182810508104,10136.622000455856,1.0,20.0,1050.567,6545.04,177.178,0.0,0.0,0.0,323.747,5235.2080000000005,0.0,526.208,0.0,41.09,AS14.08
24,6.6,-0.30277777777777776,0.85,0.044921502438206064,8350.150000810623,1.0,14.0,956.246,6378.094,196.332,0.0,0.0,0.0,318.494,3298.382,0.0,167.534,0.0,37.186,AS14.08
25,7.0,-0.2611111111111111,0.9888888888888889,0.05528952303673662,9251.109999418259,0.0,2.0,158.305,7783.749,196.332,0.0,0.0,0.0,373.624,3350.837,0.0,0.0,0.0,87.763,AS14.08
26,7.5,-0.19166666666666665,1.0305555555555557,0.056319498363376054,9324.788999557497,2.0,0.0,279.807,8111.053,131.443,0.0,0.0,0.0,346.904,4548.791,0.0,0.0,0.0,96.828,AS14.08
27,7.4,-0.15833333333333333,1.1305555555555555,0.06464734223352099,10280.34400057793,2.0,0.0,278.521,8843.949,208.351,0.0,0.0,0.0,350.48400000000004,4675.757,0.0,0.0,0.0,113.885,AS14.08
28,7.6,-0.15833333333333333,1.097222222222222,0.052704939478702355,9905.811001300815,2.0,0.0,344.578,7945.588,199.199,0.0,0.0,0.0,334.214,4751.152,0.0,0.0,0.0,110.905,AS14.08
29,7.0,0.008333333333333331,1.097222222222222,0.05939148601367537,12273.445999145511,3.0,6.0,681.875,8701.266,475.49,0.0,0.0,0.0,343.90500000000003,5025.321,0.0,7.028,0.0,107.9,AS14.08
30,6.5,0.03333333333333333,1.0472222222222223,0.06770127682510599,14141.122999429705,3.0,6.0,715.875,8463.698,549.503,0.0,0.0,0.0,348.825,5896.0650000000005,0.0,7.028,0.0,118.95100000000001,AS14.08
31,6.25,0.075,0.9083333333333333,0.061301006879796414,13707.905000925064,3.0,6.0,792.072,7868.929,549.503,0.0,0.0,0.0,3855.428,7127.97,0.0,7.028,0.0,74.39,AS14.08
32,7.6,0.2333333333333333,0.9333333333333332,0.09054255523904046,16803.15199995041,1.0,6.0,714.081,10167.2,780.229,0.0,0.0,0.0,3903.484,6361.7880000000005,0.0,7.028,0.0,112.908,AS14.08
33,7.6,0.3,0.9,0.0814961231970036,16649.625000715256,2.0,6.0,757.385,9668.137,735.468,0.0,0.0,0.0,3904.938,6718.588,0.0,7.028,0.0,98.861,AS14.08
34,7.0,0.3,0.8666666666666667,0.0844539905080577,16120.685000419615,2.0,6.0,688.28,11248.532,724.436,0.0,0.0,0.0,3979.266,6705.234,0.0,7.028,0.0,87.806,AS14.08
35,7.6,0.3,0.9,0.06817965084080246,13757.591002225876,1.0,0.0,330.925,9527.667,577.603,0.0,0.0,0.0,4029.221,8330.968,0.0,0.0,0.0,92.849,AS14.08
36,6.6,0.375,0.9166666666666666,0.06930544989544951,14619.180002212528,1.0,0.0,352.077,9887.123,565.709,0.0,0.0,45.241,4094.602,8373.716,0.0,0.0,0.0,93.045,AS14.08
37,6.4,0.19999999999999998,0.9333333333333332,0.06825955708302776,15364.258001089102,1.0,0.0,553.259,10184.42,601.898,0.0,0.0,45.241,535.022,7094.6720000000005,0.0,0.0,0.0,87.029,AS14.08
38,6.6,-0.09999999999999999,0.8333333333333334,0.045263572694969036,12727.766000747686,1.0,0.0,585.235,7876.085999999999,393.63,0.0,0.0,93.53999999999999,497.82,6812.9490000000005,0.0,0.0,0.0,72.836,AS14.08
39,6.2,-0.3666666666666667,0.7999999999999999,0.04910457573896043,14405.251999378208,0.0,0.0,644.722,8440.221,506.2,0.0,0.0,93.53999999999999,638.6030000000001,6498.853,1114.867,0.0,0.0,72.864,AS14.08
40,6.0,-0.43333333333333335,0.7666666666666666,0.05310700023722897,14574.791998863224,0.0,0.0,653.659,6705.897,506.2,0.0,0.0,93.53999999999999,597.671,6658.305,1114.867,0.0,0.0,72.864,AS14.08
41,7.8,-0.20000000000000004,0.7666666666666666,0.05880296666964916,14851.160997390754,0.0,0.0,969.874,6887.7,373.202,0.0,0.0,93.53999999999999,525.169,4876.3060000000005,1114.867,22.302,0.0,74.844,AS14.08
42,6.4,-0.4333333333333333,0.7999999999999999,0.048802343042905504,12742.671996116642,0.0,0.0,3172.697,5041.012,465.471,0.0,0.0,48.299,439.507,9639.358,1114.867,39.458,0.0,58.525,AS14.08
43,6.4,-0.4666666666666666,0.7999999999999999,0.04800301813887931,11669.287996530536,0.0,0.0,2948.973,3573.7830000000004,866.546,0.0,0.0,53.331,416.634,9833.285,1114.867,39.458,0.0,64.551,AS14.08
44,6.0,-0.4666666666666666,0.7333333333333334,0.04947011590961381,11764.249996662142,0.0,0.0,2936.183,3515.686,865.1820000000001,0.0,0.0,5.032,418.303,10080.988,1114.867,39.458,0.0,31.161,AS14.08
45,5.6,-0.30000000000000004,0.6666666666666666,0.05410252588014202,10059.367997646335,0.0,0.0,2978.656,3543.687,720.465,0.0,0.0,5.032,280.50800000000004,9840.687,0.0,39.458,0.0,28.122999999999998,AS14.08
46,6.666666666666667,-0.17777777777777778,0.7333333333333334,0.0672631801811481,11087.987997531895,0.0,0.0,2996.205,4636.321,803.3610000000001,0.0,0.0,5.032,760.09,9716.344,0.0,39.458,0.0,28.122999999999998,AS14.08
47,6.333333333333333,-0.41111111111111115,0.6444444444444445,0.06548286654092521,10737.515999317171,0.0,0.0,2764.14,14147.533,714.796,0.0,0.0,168.376,764.8620000000001,9436.994999999999,0.0,17.156,0.0,21.1,AS14.08
48,6.0,-0.29444444444444445,0.5527777777777777,0.07252944564910103,10122.573000192644,0.0,0.0,748.761,14219.063,541.254,0.0,0.0,168.376,757.648,3789.889,0.0,0.0,0.0,6.026,AS14.08
49,6.0,-0.26666666666666666,0.5638888888888889,0.06855192523210087,10274.867000579834,0.0,3.0,758.862,14323.576,939.73,0.0,0.0,163.344,760.518,3584.936,0.0,0.0,0.0,0.0,AS14.08
50,5.8,-0.30000000000000004,0.5972222222222222,0.05936067063545833,9320.40000128746,0.0,3.0,777.325,13651.007,1027.798,0.0,0.0,163.344,758.951,3203.4590000000003,0.0,0.0,0.0,0.0,AS14.08
51,5.75,-0.34166666666666673,0.5722222222222222,0.043697357503849295,9791.313000917435,0.0,3.0,644.936,13763.282,1139.206,0.0,0.0,163.344,747.222,3461.741,0.0,0.0,0.0,0.0,AS14.08
52,6.666666666666667,-0.48055555555555557,0.5722222222222222,0.028167212167014,11825.086000204079,0.0,3.0,657.231,15685.022,1258.864,0.0,0.0,163.344,238.16199999999998,3430.268,0.0,0.0,0.0,0.0,AS14.08
53,7.0,-0.4138888888888889,0.5944444444444444,0.029666059835040934,15279.025000095357,0.0,3.0,661.6419999999999,15266.826999999997,5010.612,0.0,0.0,0.0,243.503,3060.293,0.0,0.0,0.0,202.552,AS14.08
54,7.2,-0.3972222222222222,0.7194444444444444,0.0520925912114804,15279.552999973284,0.0,3.0,415.00399999999996,15268.215999999997,5040.03,0.0,0.0,0.0,260.084,3259.163,0.0,0.0,0.0,205.724,AS14.08
55,7.4,-0.19166666666666665,0.775,0.08815657332814851,13934.422999858843,0.0,0.0,401.743,15885.963,4204.29,0.0,0.0,0.0,262.533,2995.637,0.0,6.071,0.0,249.938,AS14.08
56,6.8,-0.09166666666666667,0.8416666666666667,0.09166077287986657,15038.34599995612,1.0,0.0,435.82,16543.228,4095.128,0.0,0.0,0.0,251.436,3215.272,0.0,317.82800000000003,0.0,249.938,AS14.08
57,6.666666666666667,-0.21666666666666667,0.9666666666666667,0.08692877591441373,13276.722999811162,1.0,0.0,414.305,15422.652999999997,3983.7200000000003,0.0,0.0,0.0,234.276,2725.5480000000002,0.0,317.82800000000003,0.0,249.938,AS14.08
1,7.75,0.35833333333333334,0.49444444444444446,0.05747144857058646,36568.55900144577,7.0,4.0,1490.938,14170.126,49801.94099999999,221.96099999999998,0.0,30.773,635.264,1485.902,669.928,324.702,20.453,105.75900000000001,AS14.09
2,7.8,0.2916666666666667,0.4611111111111111,0.05240676269771093,37730.1470015049,5.0,3.0,1672.2130000000002,13739.697,50794.48499999999,221.96099999999998,0.0,28.66,514.9780000000001,1987.519,670.938,437.18,34.849000000000004,103.73900000000002,AS14.09
3,8.25,0.25,0.5166666666666667,0.05522863218624708,43491.390002727516,9.0,3.0,2033.124,13694.604,51819.577999999994,278.032,0.0,21.447,613.845,2158.67,1461.3899999999999,454.372,31.829,173.70800000000003,AS14.09
4,8.0,0.05833333333333333,0.6416666666666667,0.0633883544084693,43848.08700203896,14.0,2.0,2188.782,13985.054,19048.714,278.032,0.0,21.447,609.335,2329.184,1425.504,454.372,31.829,173.89600000000002,AS14.09
5,7.75,-0.19166666666666665,0.725,0.06885333025387994,46587.39400029183,16.0,3.0,3512.5370000000003,14326.774000000001,21158.537,245.141,0.0,17.356,567.5169999999999,1917.922,1174.955,129.67,82.499,157.29000000000002,AS14.09
6,7.0,-0.2916666666666667,0.7916666666666666,0.07845981173536141,46184.1059985161,18.0,3.0,3808.29,15273.147,19250.2,236.303,0.0,11.2,544.646,1805.068,1718.864,129.67,65.066,158.317,AS14.09
7,7.6,-0.375,0.7666666666666666,0.07738406755616896,50568.164999485016,20.0,1.0,5471.992,19027.491,20709.760000000002,298.586,0.0,10.196,561.83,1593.319,1856.044,859.174,65.066,87.38900000000001,AS14.09
8,6.2,-0.27499999999999997,0.6333333333333333,0.07976793777092153,50014.92800045014,21.0,1.0,6563.8189999999995,18934.932,19678.732,298.586,0.0,10.196,543.634,1125.532,1855.034,746.696,83.53399999999999,146.651,AS14.09
9,7.6,-0.2333333333333333,0.5666666666666667,0.0966219942083113,45667.31599807739,20.0,1.0,6642.072,18299.589,15576.408,339.805,0.0,8.14,388.477,1041.4379999999999,2380.036,809.751,83.53399999999999,75.679,AS14.09
10,7.25,-0.2916666666666667,0.525,0.09558032754164464,45062.984998703,18.0,2.0,6463.312,17923.9,15212.341,387.577,175.019,8.14,385.589,1018.91,2497.3360000000002,809.751,83.53399999999999,75.524,AS14.09
